RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
98|Tommy Funk|ARMY|G|30|37.1|17.5|6.4|14.3|44.8|2.0|5.7|34.5|2.8|4.1|67.5|4.4|7.1|0.9|0.1|2.8
99|Matt Bradley|SDSU|G|32|33.2|17.5|5.7|12.9|43.7|2.1|5.4|38.4|4.1|4.7|86.8|4.9|1.5|0.5|0.2|2.3
100|Filip Petrusev|SRB|F|33|26.0|17.5|6.3|11.3|56.2|0.1|0.3|18.2|4.7|7.2|65.5|7.9|1.5|0.6|0.8|2.1
101|Kevon Harris|SFA|G|31|29.3|17.5|5.4|11.5|46.8|1.9|4.6|41.3|4.8|6.2|77.1|5.7|2.1|1.5|0.3|3.5
102|DeVante' Jones|CCU|G|32|32.8|17.4|5.8|11.8|48.8|1.2|3.9|29.6|4.7|5.4|86.7|5.8|5.7|1.7|0.2|3.4
103|Jordyn Adams|LAM|G|33|33.2|17.4|5.8|13.9|42.0|1.8|4.8|37.7|3.9|4.9|79.0|3.2|2.1|0.9|0.3|2.4
104|Joe Pridgen|NE|G|30|35.2|17.4|6.9|12.4|55.8|0.4|0.9|42.9|3.1|5.3|58.1|6.8|2.2|0.9|0.5|3.5
105|Reggie Perry|MSST|F|31|31.1|17.4|5.9|11.8|50.0|0.7|2.3|32.4|4.8|6.3|76.8|10.1|2.3|0.8|1.2|2.9
106|Timmy Allen|TEX|F|31|35.6|17.3|6.1|13.8|44.1|0.3|1.2|21.1|4.9|6.7|72.2|7.3|3.0|1.2|0.2|3.1
107|Derrick Alston Jr.|BOIS|G|32|33.0|17.3|5.5|13.4|41.3|2.0|6.1|33.5|4.2|5.2|80.8|5.2|3.1|0.5|0.3|3.2
108|AJ Brodeur|PENN|F|27|34.6|17.3|6.9|13.7|50.4|0.6|2.3|27.4|2.9|4.0|71.6|8.9|5.2|1.1|1.8|2.8
109|Justin Forrest|APP|G|32|31.6|17.3|5.4|14.0|38.6|2.1|6.7|31.0|4.4|5.9|74.6|3.2|2.8|1.5|0.1|3.6
110|Mason Peatling|EWU|F|31|30.8|17.2|6.7|12.2|55.4|0.7|2.1|32.3|3.1|4.7|64.6|9.1|3.2|0.7|1.5|2.3
111|Markquis Nowell|KSU|G|28|33.5|17.2|5.4|12.6|42.7|2.8|7.0|39.1|3.6|4.1|87.9|3.0|4.9|2.2|0.1|3.7
112|Kellan Grady|UK|G|30|35.8|17.2|6.2|13.3|46.3|1.7|4.6|37.0|3.1|3.9|79.7|4.2|2.5|1.2|0.2|2.1
113|JayQuan McCloud|GB|G|33|33.7|17.1|5.2|13.5|38.7|2.2|6.5|33.5|4.5|5.3|85.6|5.1|4.5|1.0|0.2|3.1
114|Kobe Webster|NEB|G|26|33.7|17.1|6.7|16.0|41.7|1.9|5.7|33.3|1.9|2.5|78.1|3.2|3.6|0.9|0.1|2.1
115|Seneca Knight|ILST|G|31|32.3|17.1|5.2|13.0|40.3|1.6|5.5|29.4|5.0|6.5|77.2|5.7|2.4|1.0|0.3|2.6
116|Jayvon Graves|BUFF|G|32|34.4|17.1|6.4|15.0|42.6|2.3|6.3|36.0|2.1|3.2|64.7|5.4|2.5|1.2|0.7|2.2
117|Justin Jaworski|LAF|G|24|32.3|17.1|5.8|13.0|44.2|2.6|7.2|36.0|3.0|3.5|86.7|2.7|2.8|1.0|0.0|2.7
118|Isaiah Stewart|WASH|F|32|32.2|17.0|6.0|10.5|57.0|0.2|0.6|25.0|4.8|6.2|77.4|8.8|0.8|0.5|2.1|2.2
119|Tyson Ward|NDSU|G|33|31.0|16.9|6.2|11.6|53.0|1.0|2.5|41.0|3.6|4.6|77.8|7.2|2.8|0.7|0.6|2.0
120|Michael Flowers|WSU|G|32|32.2|16.9|5.4|12.6|42.8|2.1|5.8|36.8|4.1|4.8|84.4|2.9|3.3|0.8|0.0|2.8
121|Ty-Shon Alexander|CREI|G|31|34.7|16.9|5.3|12.2|43.1|2.6|6.5|39.9|3.8|4.4|86.0|5.0|2.3|1.3|0.3|1.4
121|Jase Townsend|USD|G|31|33.5|16.9|6.1|13.7|44.1|2.0|5.4|36.9|2.8|3.5|79.6|5.3|2.2|0.9|0.1|2.4
123|Isaiah Joe|ARK|G|26|36.2|16.9|5.1|13.8|36.7|3.6|10.6|34.2|3.1|3.5|89.0|4.1|1.7|1.4|0.3|1.7
124|Xavier Hill-Mais|OAK|F|33|32.0|16.9|6.6|12.8|51.8|0.5|1.8|26.7|3.2|4.6|69.1|8.1|1.9|1.2|1.4|2.5
125|T.J. Atwood|LAM|G|32|34.9|16.8|6.6|13.0|50.8|0.6|1.6|37.3|3.0|3.9|76.2|7.0|1.8|1.4|0.6|2.9
125|Garrison Brooks|MSST|F|32|34.9|16.8|6.5|12.1|53.5|0.1|0.2|28.6|3.8|6.0|64.1|8.5|2.0|0.5|0.5|2.1
125|Tristan Jarrett|JKST|G|32|27.9|16.8|6.1|15.7|38.9|1.5|5.5|26.9|3.2|4.6|69.9|3.3|1.9|1.3|0.4|2.6
128|Naji Marshall|XAV|F|31|35.7|16.8|6.1|13.8|44.5|1.4|5.0|28.6|3.2|4.5|71.0|6.3|4.0|1.3|0.4|3.4
129|Jason Preston|OHIO|G|32|38.1|16.8|6.3|12.3|51.5|1.2|2.8|40.7|3.0|4.1|72.5|6.4|7.4|1.4|0.1|3.7
130|Djordje Dimitrijevic|MER|G|30|34.3|16.8|5.5|12.9|42.5|2.2|6.1|36.8|3.5|4.2|84.8|4.1|3.7|1.5|0.0|2.7
131|Ahmad Clark|ALB|G|32|32.2|16.7|5.4|13.7|39.2|1.5|5.0|30.6|4.4|5.5|81.1|4.9|4.2|1.6|0.3|3.8
132|Samir Doughty|AUB|G|31|33.3|16.7|5.0|12.1|41.2|2.0|5.9|33.5|4.8|6.2|76.7|3.9|2.7|1.2|0.1|2.4
132|Skylar Mays|LSU|G|31|34.4|16.7|5.5|11.1|49.1|1.6|4.1|39.4|4.2|4.9|85.4|5.0|3.2|1.8|0.2|2.3
134|Anthony Lamb|UVM|F|33|31.0|16.7|5.6|13.6|41.1|1.6|5.6|29.3|3.9|4.8|81.0|7.1|2.5|1.0|1.2|2.4
134|Jimmy Boeheim|SYR|F|21|30.6|16.7|6.1|14.2|43.0|1.5|5.0|29.5|3.0|4.2|71.6|5.6|1.9|0.7|0.3|1.9
134|Rich Kelly|MASS|G|30|34.3|16.7|5.3|12.6|42.3|2.7|6.9|39.6|3.3|3.7|89.1|2.5|4.5|0.8|0.1|2.9
137|Stanley Umude|ARK|G|32|30.5|16.7|5.9|12.9|45.9|1.1|3.4|33.3|3.7|4.9|74.5|6.3|2.1|0.7|1.3|2.0
138|Harald Frey|MTST|G|31|36.1|16.6|4.8|11.7|40.7|2.0|5.8|33.7|5.1|5.9|87.4|4.3|4.6|1.5|0.1|2.5
139|Darius Quisenberry|FOR|G|33|31.5|16.6|5.6|13.4|42.2|1.5|5.0|31.1|3.8|4.8|79.2|3.6|4.2|1.5|0.1|2.8
140|Jaylen Minnett|MOST|G|32|35.3|16.6|5.5|15.1|36.3|3.6|9.8|36.5|2.1|2.7|77.0|3.1|3.4|1.2|0.1|2.7
141|Taveion Hollingsworth|WKU|G|30|34.9|16.6|5.5|11.6|47.1|0.7|2.2|30.8|5.0|5.9|84.3|4.2|2.7|1.3|0.1|2.7
141|Ayo Dosunmu|ILL|G|30|33.5|16.6|6.5|13.5|48.4|1.0|3.3|29.6|2.6|3.4|75.5|4.3|3.3|0.8|0.2|2.7
143|Desmond Bane|TCU|G|32|36.0|16.6|6.2|13.6|45.2|2.9|6.5|44.2|1.4|1.8|78.9|6.4|3.9|1.5|0.5|2.3
144|Adam Kunkel|XAV|G|33|29.8|16.5|5.7|13.2|43.3|2.5|6.5|39.0|2.6|3.2|82.1|2.8|2.6|0.9|0.2|1.8
145|DeVon Baker|OHIO|G|31|33.0|16.5|6.0|13.2|45.1|1.5|4.5|34.1|3.1|4.0|76.6|2.6|1.5|1.5|0.2|1.8
146|Malik Fitts|SMC|F|34|34.2|16.5|5.6|11.9|47.2|1.9|4.6|40.8|3.4|4.2|79.9|7.1|1.2|1.4|0.4|1.9
147|Jonah Radebaugh|UNCO|G|31|37.7|16.5|6.3|12.6|49.5|1.6|3.7|44.3|2.3|2.9|78.9|6.3|6.5|1.5|0.2|2.5
148|Matt Wilson|ARMY|F|30|30.8|16.4|7.3|11.8|62.1|0.0|0.0|0.0|1.7|3.2|54.2|8.3|0.8|0.3|0.2|2.0
149|Jordan Lyons|FUR|G|32|33.4|16.4|5.1|11.7|43.2|2.4|7.2|33.6|3.8|4.7|82.6|2.7|1.9|1.3|0.1|2.2
149|Taevion Kinsey|MRSH|G|32|36.0|16.4|6.3|12.8|49.0|0.6|2.3|26.4|3.2|4.7|68.2|5.0|4.2|1.1|0.4|3.0
151|Christian Vital|CONN|G|31|32.2|16.4|5.0|12.5|39.8|2.1|6.2|34.6|4.3|4.8|89.9|6.3|2.6|2.5|0.2|2.7
151|Quinton Rose|TEM|G|31|33.4|16.4|5.4|14.5|36.8|1.1|4.1|27.0|4.5|5.7|79.2|5.0|3.5|2.0|0.7|2.4
153|Anthony Cowan Jr.|MD|G|31|34.7|16.3|4.5|11.5|39.0|1.8|5.6|32.2|5.5|6.8|81.1|3.6|4.7|1.0|0.2|2.2
153|Deion Hammond|MONM|G|31|30.0|16.3|5.6|13.6|41.3|2.6|7.4|35.7|2.5|3.1|80.0|2.9|0.9|0.9|0.1|1.2
155|Emmanuel Nzekwesi|ORU|F|25|29.4|16.3|6.5|11.7|55.5|0.2|0.6|40.0|3.1|4.3|72.9|9.9|0.8|1.1|0.7|1.6
156|Brian Fobbs|TOW|G|32|32.1|16.3|5.6|12.9|43.2|1.7|4.9|34.2|3.4|4.1|83.3|4.9|1.7|0.8|0.1|2.0
157|Cam Davis|NAVY|G|30|34.7|16.3|5.6|13.7|40.8|2.1|6.4|33.2|2.9|3.9|75.2|2.6|2.5|0.8|0.0|1.5
158|Adam Grant|BRY|G|32|33.0|16.3|5.5|13.9|39.4|3.2|8.6|36.7|2.2|3.2|67.0|3.1|2.2|1.0|0.2|2.3
159|Tre Jones|DUKE|G|29|35.4|16.2|5.6|13.2|42.3|1.3|3.7|36.1|3.7|4.8|77.1|4.2|6.4|1.8|0.3|2.7
160|Curtis Cobb |IIIWAG|G|25|32.0|16.2|5.8|14.4|40.4|2.9|7.6|37.9|1.8|2.1|84.6|3.3|1.6|0.7|0.3|2.6
161|Kamar Baldwin|BUT|G|31|31.6|16.2|6.0|14.4|41.9|1.4|4.3|33.1|2.7|3.2|85.0|4.6|3.3|1.1|0.5|2.0
162|Onyeka Okongwu|USC|C|28|30.6|16.2|6.3|10.1|61.6|0.0|0.1|25.0|3.7|5.1|72.0|8.6|1.1|1.2|2.7|2.0
163|Jahlil Tripp|PAC|G|33|30.7|16.2|5.8|11.2|51.2|0.2|1.4|15.6|4.5|6.3|71.2|8.9|2.0|1.5|0.1|2.2
164|Michael Ertel|UAB|G|29|37.9|16.2|5.7|14.1|40.0|2.0|6.1|33.3|2.9|3.6|79.8|3.3|2.8|1.0|0.1|1.8
165|Kameron Edwards|PEPP|F|30|32.5|16.2|6.0|13.6|43.8|1.0|3.1|30.9|3.3|4.5|73.9|7.4|1.2|0.9|0.4|2.3
166|John Mooney|ND|F|31|32.7|16.2|6.4|14.0|46.0|1.0|3.4|29.5|2.4|3.7|63.5|12.7|1.7|1.3|0.7|1.3
